title;minutes;date;views;url;description
Quick Tips for Premiere Pro - Using Auto Transcriptions with Valentina Vee | Tutorial;0:01:45;2021-07-30;35404;https://www.youtube.com/watch?v=z-Sf8grjH38;"Join Video Editor Valentina Vee for our latest series of Quick Tips in Premiere Pro. Valentina shares her tips on how to use Auto Transcription for your Dialogue in Premiere Pro. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Valentina’s Channel: https://www.youtube.com/user/valentinavee

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Quick Tips for Premiere Pro - Using MOGRTS with Sidney Diongzon | Tutorial;0:01:36;2021-07-29;17287;https://www.youtube.com/watch?v=ImJrotWN9WE;"Join Video Editor Sidney Diongzon for our latest series of Quick Tips in Premiere Pro. In this last video of this series, Sidney shows you how you can use and customize Motion Graphic Templates in Premiere Pro. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Sidney’s Channel: www.youtube.com/SidneyDiongzon

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Go-to Guide for Instagram Videos;0:58:45;2021-07-29;5223;https://www.youtube.com/watch?v=rcWzMEhDGow;"With Instagram’s recent announcement of no longer being a “photo sharing app” and pushing video on their platform, there are two things you need to know. One, always make sure you’re using the correct aspect ratio, and two, always add captions! Need an easy way to do this? We got you covered.

Join Adobe Creative Resident Shirin Nahvi for a Creator Convo where she shares the latest in Adobe Sensei features, including Auto Reframe, Speech to Text, and automatic captioning. These game-changing features can help you double your output in half the time. Consider this your guide to creating content smarter, not harder.  

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Using Content-Aware Fill in After Effects | Essential Workflows with Brandon Baum;0:02:52;2021-07-29;278112;https://www.youtube.com/watch?v=XLgwSGisFok;"In Part Two of our Essential Workflows tutorial series, Brandon Baum demonstrates how he used  Content-Aware Fill in After Effects during the creation of his latest video, “Mobile Bartender”.

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Brandon’s Channel: https://www.youtube.com/user/brandonbaum123

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Premiere Pro: CAPTIONS that CAPTIVATE | Adobe Video Community Meet-up;0:47:30;2021-07-29;92510;https://www.youtube.com/watch?v=ljl7_wE4Q5s;"Learn how to work faster and level up your content with powerful audio tools for video editors in Adobe Premiere Pro. In this session, we will explore the new Speech to Text feature set — for auto-generating transcripts and captions — can unlock creativity and efficiency. TIMESTAMPS:

00:17 // INTRO: This month’s meet-up is all about captions and is hosted by Meagan Keane, Adobe Principal Product Marketing Manager.
02:25 // PRODUCT DEMO: See the latest enhancements to captioning workflows — including the release of Speech to Text in Premiere Pro for auto-generated transcripts and captions — with a product demo from Senior Product Manager, Francis Crossman.
04:16 // MEET THE TEAMS: Host Meagan Keane is joined by Teresa Demel, Senior Product Manager and User Experience Designer, Parker Gibbons for a discussion on big news and big plans to dramatically improve workflows editors use every day.
23:23 // CUSTOMER SPOTLIGHT: Content creator and documentary filmmaker, Brittney Janae shares a look at a recent edit, showing how she creates for emotion and engagement.  
42:12 // Q&A: All of the guests go deeper on gear, workflows, and lots more.
 
This virtual event is part of the monthly series — Adobe Video Community Meet-ups — and will go live on Wednesday, July 28th at 12pm PT (UTC-8). Find all the AVC Meet-ups here: https://www.youtube.com/playlist?list=PLzTRmaCL97qv7dc8Uvx63fvs-PuMbt5Z3
 
Adobe Video Community meet-ups feature product demos, conversations, and Q&A with Adobe product teams, and spotlights exciting projects and creative workflows from the community. Each event is streamed to Adobe Video YouTube and Facebook channels on the last Wednesday of each month. Please help spread the word to your friends, colleagues, and community.
 
What is Adobe Video Community? Anyone using Premiere Pro, After Effects, Audition, Media Encoder, Character Animator, Photoshop, Animate... and more to create video content of all stripes. Subscribe to our channel: adobe.ly/videoandmotion
 
LET’S CONNECT Facebook: http://facebook.com/adobevideo
Twitter: http://twitter.com/adobevideo
Instagram: http://www.instagram.com/adobevideo
 
Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h"
Quick Tips for Premiere Pro - Essential Graphic Panels with Sidney Diongzon | Tutorial;0:01:45;2021-07-28;17228;https://www.youtube.com/watch?v=2q9r0lq5bNg;"Join Video Editor Sidney Diongzon for our latest series of Quick Tips in Premiere Pro. In 60 seconds, Sidney shows you how you can use Essential Graphic Panels in Premiere Pro. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Sidney’s Channel: www.youtube.com/SidneyDiongzon

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Quick Tips in Premiere Pro - Using the Vectorscope for Color Correction w/Sidney Diongzon | Tutorial;0:01:43;2021-07-27;32252;https://www.youtube.com/watch?v=teVFLYQE9z4;"Join Video Editor Sidney Diongzon for our latest series of Quick Tips in Premiere Pro. Learn how to get accurate skin tones using Vectorscopes in Premiere Pro. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Sidney’s Channel: www.youtube.com/SidneyDiongzon

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Quick Tips for Premiere Pro - Making a Project Template with Sidney Diongzon | Tutorial;0:01:36;2021-07-26;33920;https://www.youtube.com/watch?v=EfKmQxkqdsI;"Join Video Editor Sidney Diongzon for our latest series of Quick Tips in Premiere Pro. Sidney shares his tips on how to make a Project Template to retain your overall assets throughout the videos you create. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Sidney’s Channel: www.youtube.com/SidneyDiongzon

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Creativity For Good w/ Austin Augie;0:10:27;2021-07-22;380972;https://www.youtube.com/watch?v=bFahYOJA3P0;"Creator Lab is back for a third season about the Power of Community. In Episode 3, Austin Augie and Jack Coyne talk about the NYC creator community and the benefits of Sensei-powered Auto Ducking in Premiere Pro. 

As the rest of this season rolls out, Adobe will be working with 368 and GoFundMe to activate a group of creators to demonstrate the power of community and creativity for good. The mission: help NYC small businesses get back on their feet by using creator storytelling to launch fundraising campaigns. If you're a creator in NYC and you'd like to get involved, reach out to creatorsforgood@368.nyc. 

Download Premiere Pro: https://adobe.ly/premierecl2

Subscribe to Jack's channel: https://www.youtube.com/jackcoyne

Subscribe to Austin's channel: https://www.youtube.com/AustinAugie

Subscribe to 368's channel: https://www.youtube.com/368

Subscribe to our channel: https://adobe.ly/videoandmotion

LET'S CONNECT

Facebook: http://facebook.com/adobevideo

Twitter: http://twitter.com/adobevideo

Instagram: http://www.instagram.com/adobevideo

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
Creating Screen Replacements in After Effects | Essential Workflows with Brandon Baum;0:02:54;2021-07-21;184874;https://www.youtube.com/watch?v=iakdHP478I4;"Brandon Baum kicks off our latest Essential Workflows series by taking you through his step-by-step process for editing his latest video “Mobile Bartender” in After Effects. In this video learn his breakdown for using Screen Replacements. 

Subscribe to our channel: adobe.ly/videoandmotion

Subscribe to Brandon’s Channel: https://www.youtube.com/user/brandonbaum123

Subscribe to our channel: adobe.ly/videoandmotion

LET’S CONNECT 
Facebook: http://facebook.com/adobevideo 
Twitter: http://twitter.com/adobevideo 
Instagram: http://www.instagram.com/adobevideo 

Adobe® Video & Motion tools provide comprehensive video editing, motion design, VFX, sound, & animation for beginners to professionals. All tools are available through Creative Cloud membership here: http://adobe.ly/10uRQ5h 

To watch with Subtitles/closed captions, click the CC icon in the lower-right corner."
